idx,PRODUCT_CODE,product_name,BRAND_NAME
2715,423331027,ZUCIPRO 250 TABLETS,ZUCIPRO
2716,423331028,ZUCIPRO 500 TABLETS,ZUCIPRO
2717,420000405,ZUCOX - 2 10X10 CT,ZUCOX
2718,429990162,ZUCOX - 2 1X4 CT PS,ZUCOX
2719,410000001,ZUCOX - 3 1X15 KIT,ZUCOX
2720,410000002,ZUCOX - 4 1X15 KIT,ZUCOX
2721,419990003,ZUCOX - KIT 1X1 PS KIT,ZUCOX
2722,410000003,ZUCOX KIT 1X15 KIT,ZUCOX
2723,423330922,ZUCROM TABLETS,ZUCROM
2724,423330593,ZUDIPINE AT TABLET,ZUDIPINE
2725,423331064,ZUDIPINE TABLETS,ZUDIPINE
2726,423331206,ZUFINIB 250 MG TABLETS,ZUFINIB
2727,423331530,ZUGLIMIN 1000 MG TABLET,ZUGLIMIN
2728,423331560,ZUGLIMIN 500 MG TABLET,ZUGLIMIN
2729,423331288,ZUMUSTIN 100 MG INJECTION,ZUMUSTIN
2730,423331006,ZUPAXEL 100 INJECTION,ZUPAXEL
2731,423330248,ZUPAXEL 260 INJECTION,ZUPAXEL
2732,423331007,ZUPAXEL 30 INJECTION,ZUPAXEL
2733,423330249,ZUPAXEL 300 INJECTION,ZUPAXEL
2734,423331289,ZUPEMED 500 MG INJECTION,ZUPEMED
2735,423331444,ZUSTPEN 300 MG INJECTION,ZUSTPEN
2736,423331459,ZUTIG 50 MG INJECTION,ZUTIG
2737,427770429,ZUVATAN 100 MG TABLET,ZUVATAN
2738,427770430,ZUVATAN 200 MG TABLET,ZUVATAN
2739,427770428,ZUVATAN 50 MG TABLET,ZUVATAN
2740,423331079,ZUVENCAL CAPSULE,ZUVENCAL
2741,423330893,ZUVENDINE OINTMENT,ZUVENDINE
2742,423330679,ZUVENDINE OZ OINTMENT,ZUVENDINE
2743,423330894,ZUVENDINE SOLUTION,ZUVENDINE
2744,423331082,ZUVENDINE SOLUTION 100 ML,ZUVENDINE
2745,423331118,ZUVENDINE SOLUTION 2.0 L,ZUVENDINE
2746,423331117,ZUVENDINE SOLUTION 500 ML,ZUVENDINE
2747,423331107,ZUVENDIUM CAPSULE,ZUVENDIUM
2748,423331282,ZUVENTUS ORS ORANGE 21 GM,ZUVENTUS
2749,423331290,ZUVICIN 10 INJECTION,ZUVICIN
2750,423331292,ZUVICIN 100 INJECTION,ZUVICIN
2751,423331291,ZUVICIN 50 INJECTION,ZUVICIN
2752,423331760,ZUVILIX 150 MG TABLET,ZUVILIX
2753,423331761,ZUVILIX 200 MG TABLET,ZUVILIX
2754,423331178,ZUVIRAB INJECTION,ZUVIRAB
2755,423331408,ZUVISTON TABLETS,ZUVISTON
2756,423331321,ZUVIXA 2.5 MG TABLETS,ZUVIXA
2757,423331322,ZUVIXA 5 MG TABLETS,ZUVIXA
2758,423330717,ZUVOG 0.2 TABLETS,ZUVOG
2759,423330718,ZUVOG 0.3 TABLETS,ZUVOG
2760,423330318,ZUVOG M 0.2 TABLETS,ZUVOG
2761,423330359,ZUVOG M 0.3 TABLETS,ZUVOG
2762,423331085,ZUVOG TRIO 1 TABLETS,ZUVOG
2763,423331086,ZUVOG TRIO 2 TABLETS,ZUVOG
2764,423330591,ZUVOPHEN SUSPENSION 60 ML,ZUVOPHEN
